Year,Week,Home Team,Away Team,Avg_Home_Score,Avg_Away_Score,%Win Home,%Win Away,Predicted Spread,Over_Under,Actual_Home_Score,Actual_Away_Score,Home_Offensive_Performance,Away_Offensive_Performance,Home_Defensive_Performance,Away_Defensive_Performance,Vegas_Spread,Vegas_Total
2024,7.0,Louisiana Tech,Middle Tennessee,25.614,35.06,0.02,0.98,Middle Tennessee - 9.45,O/U: 60.67,,,,,,,,
2024,7.0,Maryland,Northwestern,25.86,20.448,0.9,0.1,Maryland - 5.41,O/U: 46.31,,,,,,,,
2024,7.0,NC State,Syracuse,28.99,20.623,0.97,0.03,NC State - 8.37,O/U: 49.61,,,,,,,,
2024,7.0,Nevada,Oregon State,14.204,42.657,0.0,1.0,Oregon State - 28.45,O/U: 56.86,,,,,,,,
2024,7.0,New Mexico,Air Force,20.229,34.301,0.0,1.0,Air Force - 14.07,O/U: 54.53,,,,,,,,
2024,7.0,North Carolina,Georgia Tech,34.117,30.075,0.83,0.17,North Carolina - 4.04,O/U: 64.19,,,,,,,,
2024,7.0,Notre Dame,Stanford,39.143,17.423,1.0,0.0,Notre Dame - 21.72,O/U: 56.57,,,,,,,,
2024,7.0,Oklahoma,Texas,26.806,34.1,0.05,0.95,Texas - 7.29,O/U: 60.91,,,,,,,,
2024,7.0,Oregon,Ohio State,34.211,30.039,0.83,0.17,Oregon - 4.17,O/U: 64.25,,,,,,,,
2024,7.0,Pittsburgh,California,23.995,26.825,0.24,0.76,California - 2.83,O/U: 50.82,,,,,,,,
2024,7.0,Rice,UT San Antonio,25.175,35.793,0.01,0.99,UT San Antonio - 10.62,O/U: 60.97,,,,,,,,
2024,7.0,Rutgers,Wisconsin,16.893,21.534,0.15,0.85,Wisconsin - 4.64,O/U: 38.43,,,,,,,,
2024,7.0,South Florida,Memphis,33.799,41.904,0.04,0.96,Memphis - 8.11,O/U: 75.70,,,,,,,,
2024,7.0,Tennessee,Florida,36.648,24.187,1.0,0.0,Tennessee - 12.46,O/U: 60.84,,,,,,,,
2024,7.0,Texas State,Arkansas State,35.281,34.691,0.58,0.42,Texas State - 0.59,O/U: 69.97,,,,,,,,
2024,7.0,UCF,Cincinnati,36.309,26.293,0.99,0.01,UCF - 10.02,O/U: 62.60,,,,,,,,
2024,7.0,UCLA,Minnesota,27.431,21.945,0.9,0.1,UCLA - 5.49,O/U: 49.38,,,,,,,,
2024,7.0,UMass,Missouri,13.617,48.313,0.0,1.0,Missouri - 34.70,O/U: 61.93,,,,,,,,
2024,7.0,USC,Penn State,28.263,35.824,0.05,0.95,Penn State - 7.56,O/U: 64.09,,,,,,,,
2024,7.0,Utah State,UNLV,33.259,37.7,0.15,0.85,UNLV - 4.44,O/U: 70.96,,,,,,,,
2024,7.0,Virginia,Louisville,17.301,32.56,0.0,1.0,Louisville - 15.26,O/U: 49.86,,,,,,,,
2024,7.0,Wake Forest,Clemson,19.367,32.156,0.0,1.0,Clemson - 12.79,O/U: 51.52,,,,,,,,
2024,7.0,West Virginia,Iowa State,29.77,27.561,0.71,0.29,West Virginia - 2.21,O/U: 57.33,,,,,,,,
2024,7.0,Western Kentucky,UTEP,29.182,27.484,0.66,0.34,Western Kentucky - 1.70,O/U: 56.67,,,,,,,,
2024,7.0,Western Michigan,Akron,26.4,25.54,0.61,0.39,Western Michigan - 0.86,O/U: 51.94,,,,,,,,
2024,7.0,Wyoming,San Diego State,22.503,25.844,0.22,0.78,San Diego State - 3.34,O/U: 48.35,,,,,,,,
2024,8.0,Air Force,Colorado State,29.61,21.137,0.97,0.03,Air Force - 8.47,O/U: 50.75,,,,,,,,
2024,8.0,Arizona,Colorado,40.606,30.849,0.99,0.01,Arizona - 9.76,O/U: 71.45,,,,,,,,
2024,8.0,Arkansas,LSU,26.307,36.738,0.01,0.99,LSU - 10.43,O/U: 63.05,,,,,,,,
2024,8.0,Army,East Carolina,19.835,25.938,0.08,0.92,East Carolina - 6.10,O/U: 45.77,,,,,,,,
2024,8.0,BYU,Oklahoma State,25.695,33.868,0.03,0.97,Oklahoma State - 8.17,O/U: 59.56,,,,,,,,
2024,8.0,Bowling Green,Kent State,32.159,24.27,0.96,0.04,Bowling Green - 7.89,O/U: 56.43,,,,,,,,
2024,8.0,Buffalo,Western Michigan,24.779,27.886,0.22,0.78,Western Michigan - 3.11,O/U: 52.66,,,,,,,,
2024,8.0,California,NC State,23.561,28.059,0.15,0.85,NC State - 4.50,O/U: 51.62,,,,,,,,
2024,8.0,Cincinnati,Arizona State,30.016,29.301,0.59,0.41,Cincinnati - 0.71,O/U: 59.32,,,,,,,,
2024,8.0,Clemson,Virginia,34.025,18.266,1.0,0.0,Clemson - 15.76,O/U: 52.29,,,,,,,,
2024,8.0,Coastal Carolina,Louisiana,30.362,31.785,0.35,0.65,Louisiana - 1.42,O/U: 62.15,,,,,,,,
2024,8.0,Connecticut,Wake Forest,19.103,32.795,0.0,1.0,Wake Forest - 13.69,O/U: 51.90,,,,,,,,
2024,8.0,Duke,Florida State,20.267,30.382,0.01,0.99,Florida State - 10.12,O/U: 50.65,,,,,,,,
2024,8.0,Eastern Michigan,Central Michigan,23.64,27.86,0.17,0.83,Central Michigan - 4.22,O/U: 51.50,,,,,,,,
2024,8.0,Florida,Kentucky,31.04,25.84,0.89,0.11,Florida - 5.20,O/U: 56.88,,,,,,,,
2024,8.0,Georgia Southern,James Madison,21.799,36.947,0.0,1.0,James Madison - 15.15,O/U: 58.75,,,,,,,,
2024,8.0,Georgia Tech,Notre Dame,18.817,37.759,0.0,1.0,Notre Dame - 18.94,O/U: 56.58,,,,,,,,
2024,8.0,Illinois,Michigan,13.007,31.662,0.0,1.0,Michigan - 18.66,O/U: 44.67,,,,,,,,
2024,8.0,Indiana,Nebraska,20.975,27.881,0.06,0.94,Nebraska - 6.91,O/U: 48.86,,,,,,,,
2024,8.0,Iowa State,UCF,26.737,26.566,0.55,0.45,Iowa State - 0.17,O/U: 53.30,,,,,,,,
2024,8.0,Kansas,Houston,46.851,29.921,1.0,0.0,Kansas - 16.93,O/U: 76.77,,,,,,,,
2024,8.0,Louisville,Miami,31.376,23.944,0.95,0.05,Louisville - 7.43,O/U: 55.32,,,,,,,,
2024,8.0,Marshall,Georgia State,26.839,28.6,0.32,0.68,Georgia State - 1.76,O/U: 55.44,,,,,,,,
2024,8.0,Maryland,USC,28.857,33.435,0.14,0.86,USC - 4.58,O/U: 62.29,,,,,,,,
2024,8.0,Memphis,North Texas,42.812,35.196,0.96,0.04,Memphis - 7.62,O/U: 78.01,,,,,,,,
2024,8.0,Miami (OH),Ohio,21.685,20.699,0.62,0.38,Miami (OH) - 0.99,O/U: 42.38,,,,,,,,
2024,8.0,Michigan State,Iowa,7.011,17.604,0.01,0.99,Iowa - 10.59,O/U: 24.61,,,,,,,,
2024,8.0,Mississippi State,Texas A&M,20.262,32.076,0.01,0.99,Texas A&M - 11.81,O/U: 52.34,,,,,,,,
2024,8.0,Missouri,Auburn,32.041,22.665,0.98,0.02,Missouri - 9.38,O/U: 54.71,,,,,,,,
2024,8.0,Navy,Charlotte,19.723,22.729,0.23,0.77,Charlotte - 3.01,O/U: 42.45,,,,,,,,
2024,8.0,Nevada,Fresno State,21.434,38.252,0.0,1.0,Fresno State - 16.82,O/U: 59.69,,,,,,,,
2024,8.0,New Mexico State,Louisiana Tech,33.483,32.018,0.66,0.35,New Mexico State - 1.46,O/U: 65.50,,,,,,,,
2024,8.0,Northern Illinois,Toledo,21.003,29.147,0.04,0.96,Toledo - 8.14,O/U: 50.15,,,,,,,,
2024,8.0,Northwestern,Wisconsin,18.314,22.981,0.14,0.86,Wisconsin - 4.67,O/U: 41.30,,,,,,,,
2024,8.0,Oklahoma,South Carolina,35.551,21.367,1.0,0.0,Oklahoma - 14.18,O/U: 56.92,,,,,,,,
2024,8.0,Old Dominion,Texas State,26.382,33.471,0.05,0.95,Texas State - 7.09,O/U: 59.85,,,,,,,,
2024,8.0,Oregon State,UNLV,41.995,24.417,1.0,0.0,Oregon State - 17.58,O/U: 66.41,,,,,,,,
2024,8.0,Purdue,Oregon,22.687,46.665,0.0,1.0,Oregon - 23.98,O/U: 69.35,,,,,,,,
2024,8.0,Rutgers,UCLA,20.705,25.788,0.13,0.87,UCLA - 5.08,O/U: 46.49,,,,,,,,
2024,8.0,Sam Houston State,Western Kentucky,25.293,34.548,0.02,0.98,Western Kentucky - 9.25,O/U: 59.84,,,,,,,,
2024,8.0,San Jose State,Wyoming,28.299,27.077,0.64,0.36,San Jose State - 1.22,O/U: 55.38,,,,,,,,
2024,8.0,South Alabama,Troy,22.837,30.629,0.04,0.96,Troy - 7.79,O/U: 53.47,,,,,,,,
2024,8.0,South Florida,UAB,36.64,38.954,0.28,0.72,UAB - 2.31,O/U: 75.59,,,,,,,,
2024,8.0,Southern Mississippi,Arkansas State,31.973,33.912,0.32,0.68,Arkansas State - 1.94,O/U: 65.88,,,,,,,,
2024,8.0,Stanford,SMU,23.848,36.573,0.0,1.0,SMU - 12.72,O/U: 60.42,,,,,,,,
2024,8.0,Temple,Tulsa,23.818,39.214,0.0,1.0,Tulsa - 15.40,O/U: 63.03,,,,,,,,
2024,8.0,Tennessee,Alabama,26.525,30.276,0.19,0.81,Alabama - 3.75,O/U: 56.80,,,,,,,,
2024,8.0,Texas,Georgia,27.967,32.007,0.18,0.82,Georgia - 4.04,O/U: 59.97,,,,,,,,
2024,8.0,Texas Tech,Baylor,36.754,28.237,0.97,0.03,Texas Tech - 8.52,O/U: 64.99,,,,,,,,
2024,8.0,Tulane,Rice,32.275,24.96,0.95,0.05,Tulane - 7.32,O/U: 57.24,,,,,,,,
2024,8.0,UT San Antonio,Florida Atlantic,31.132,24.618,0.94,0.06,UT San Antonio - 6.51,O/U: 55.75,,,,,,,,
2024,8.0,UTEP,Florida International,31.273,26.219,0.88,0.12,UTEP - 5.05,O/U: 57.49,,,,,,,,
2024,8.0,Utah,TCU,26.012,25.64,0.56,0.44,Utah - 0.37,O/U: 51.65,,,,,,,,
2024,8.0,Utah State,New Mexico,35.581,33.625,0.69,0.31,Utah State - 1.96,O/U: 69.21,,,,,,,,
2024,8.0,Vanderbilt,Ball State,31.989,25.108,0.93,0.07,Vanderbilt - 6.88,O/U: 57.10,,,,,,,,
2024,8.0,Virginia Tech,Boston College,32.043,26.534,0.9,0.1,Virginia Tech - 5.51,O/U: 58.58,,,,,,,,
2024,8.0,Washington State,Hawai'i,39.93,24.557,1.0,0.0,Washington State - 15.37,O/U: 64.49,,,,,,,,
2024,8.0,West Virginia,Kansas State,27.309,32.979,0.09,0.91,Kansas State - 5.67,O/U: 60.29,,,,,,,,
2024,9.0,Akron,Eastern Michigan,18.106,25.738,0.04,0.96,Eastern Michigan - 7.63,O/U: 43.84,,,,,,,,
2024,9.0,Alabama,Missouri,34.984,24.1,0.99,0.01,Alabama - 10.88,O/U: 59.08,,,,,,,,
2024,9.0,Appalachian State,Georgia State,32.716,29.692,0.75,0.25,Appalachian State - 3.02,O/U: 62.41,,,,,,,,
2024,9.0,Arizona,West Virginia,39.16,33.516,0.91,0.09,Arizona - 5.64,O/U: 72.68,,,,,,,,
2024,9.0,Arkansas State,Troy,22.369,36.161,0.0,1.0,Troy - 13.79,O/U: 58.53,,,,,,,,
2024,9.0,Ball State,Northern Illinois,22.452,28.274,0.09,0.91,Northern Illinois - 5.82,O/U: 50.73,,,,,,,,
2024,9.0,Baylor,Oklahoma State,29.65,34.464,0.13,0.87,Oklahoma State - 4.81,O/U: 64.11,,,,,,,,
2024,9.0,Boston College,Louisville,18.995,33.053,0.0,1.0,Louisville - 14.06,O/U: 52.05,,,,,,,,
2024,9.0,California,Oregon State,26.312,33.784,0.05,0.95,Oregon State - 7.47,O/U: 60.10,,,,,,,,
2024,9.0,Colorado,Cincinnati,33.041,31.374,0.67,0.33,Colorado - 1.67,O/U: 64.41,,,,,,,,
2024,9.0,Colorado State,New Mexico,28.678,30.997,0.28,0.72,New Mexico - 2.32,O/U: 59.67,,,,,,,,
2024,9.0,Connecticut,Rice,24.871,31.782,0.06,0.94,Rice - 6.91,O/U: 56.65,,,,,,,,
2024,9.0,Duke,SMU,27.554,30.051,0.27,0.73,SMU - 2.50,O/U: 57.60,,,,,,,,
2024,9.0,East Carolina,Temple,33.616,23.687,0.99,0.01,East Carolina - 9.93,O/U: 57.30,,,,,,,,
2024,9.0,Florida International,Sam Houston State,21.071,33.482,0.0,1.0,Sam Houston State - 12.41,O/U: 54.55,,,,,,,,
2024,9.0,Fresno State,San Jose State,30.208,29.542,0.59,0.41,Fresno State - 0.67,O/U: 59.75,,,,,,,,
2024,9.0,Hawai'i,Nevada,29.718,33.078,0.22,0.78,Nevada - 3.36,O/U: 62.80,,,,,,,,
2024,9.0,Houston,Utah,23.388,36.012,0.0,1.0,Utah - 12.62,O/U: 59.40,,,,,,,,
2024,9.0,Indiana,Washington,22.483,36.207,0.0,1.0,Washington - 13.72,O/U: 58.69,,,,,,,,
2024,9.0,Iowa,Northwestern,15.688,13.245,0.73,0.27,Iowa - 2.44,O/U: 28.93,,,,,,,,
2024,9.0,Jacksonville State,Middle Tennessee,31.832,26.385,0.89,0.11,Jacksonville State - 5.45,O/U: 58.22,,,,,,,,
2024,9.0,James Madison,Southern Mississippi,40.183,22.516,1.0,0.0,James Madison - 17.67,O/U: 62.70,,,,,,,,
2024,9.0,Kansas State,Kansas,31.679,29.929,0.68,0.32,Kansas State - 1.75,O/U: 61.61,,,,,,,,
2024,9.0,Kentucky,Auburn,22.658,24.881,0.28,0.72,Auburn - 2.22,O/U: 47.54,,,,,,,,
2024,9.0,Louisiana Tech,UTEP,25.866,33.549,0.04,0.96,UTEP - 7.68,O/U: 59.42,,,,,,,,
2024,9.0,Memphis,Charlotte,38.519,27.133,0.99,0.01,Memphis - 11.39,O/U: 65.65,,,,,,,,
2024,9.0,Miami,Florida State,23.297,33.59,0.01,0.99,Florida State - 10.29,O/U: 56.89,,,,,,,,
2024,9.0,Miami (OH),Central Michigan,27.318,21.29,0.91,0.09,Miami (OH) - 6.03,O/U: 48.61,,,,,,,,
2024,9.0,Michigan,Michigan State,32.53,8.809,1.0,0.0,Michigan - 23.72,O/U: 41.34,,,,,,,,
2024,9.0,Minnesota,Maryland,19.982,24.515,0.15,0.86,Maryland - 4.53,O/U: 44.50,,,,,,,,
2024,9.0,Mississippi State,Arkansas,25.199,27.182,0.31,0.69,Arkansas - 1.98,O/U: 52.38,,,,,,,,
2024,9.0,Navy,Notre Dame,2.643,37.405,0.0,1.0,Notre Dame - 34.76,O/U: 40.05,,,,,,,,
2024,9.0,North Texas,Tulane,26.533,37.334,0.01,0.99,Tulane - 10.80,O/U: 63.87,,,,,,,,
2024,9.0,Ohio,Buffalo,23.919,21.586,0.72,0.28,Ohio - 2.33,O/U: 45.51,,,,,,,,
2024,9.0,Ohio State,Nebraska,33.261,9.992,1.0,0.0,Ohio State - 23.27,O/U: 43.25,,,,,,,,
2024,9.0,Old Dominion,Georgia Southern,27.231,33.689,0.07,0.93,Georgia Southern - 6.46,O/U: 60.92,,,,,,,,
2024,9.0,Ole Miss,Oklahoma,32.653,33.608,0.38,0.62,Oklahoma - 0.95,O/U: 66.26,,,,,,,,
2024,9.0,Oregon,Illinois,46.397,18.787,1.0,0.0,Oregon - 27.61,O/U: 65.18,,,,,,,,
2024,9.0,Pittsburgh,Syracuse,25.537,24.387,0.63,0.37,Pittsburgh - 1.15,O/U: 49.92,,,,,,,,
2024,9.0,San Diego State,Washington State,21.327,31.219,0.01,0.99,Washington State - 9.89,O/U: 52.55,,,,,,,,
2024,9.0,South Alabama,Louisiana Monroe,34.484,24.281,0.99,0.01,South Alabama - 10.20,O/U: 58.77,,,,,,,,
2024,9.0,Stanford,Wake Forest,26.988,30.122,0.22,0.78,Wake Forest - 3.13,O/U: 57.11,,,,,,,,
2024,9.0,TCU,Texas Tech,31.676,27.55,0.83,0.17,TCU - 4.13,O/U: 59.23,,,,,,,,
2024,9.0,Texas A&M,LSU,32.672,32.07,0.59,0.41,Texas A&M - 0.60,O/U: 64.74,,,,,,,,
2024,9.0,Toledo,Bowling Green,25.541,25.612,0.46,0.54,Bowling Green - 0.07,O/U: 51.15,,,,,,,,
2024,9.0,Tulsa,UT San Antonio,27.573,37.607,0.01,0.99,UT San Antonio - 10.03,O/U: 65.18,,,,,,,,
2024,9.0,UCF,BYU,35.978,25.47,0.99,0.01,UCF - 10.51,O/U: 61.45,,,,,,,,
2024,9.0,UNLV,Boise State,27.561,39.078,0.01,0.99,Boise State - 11.52,O/U: 66.64,,,,,,,,
2024,9.0,USC,Rutgers,37.547,25.372,1.0,0.0,USC - 12.17,O/U: 62.92,,,,,,,,
2024,9.0,Vanderbilt,Texas,14.622,45.379,0.0,1.0,Texas - 30.76,O/U: 60.00,,,,,,,,
2024,9.0,Virginia,North Carolina,27.777,35.343,0.04,0.96,North Carolina - 7.57,O/U: 63.12,,,,,,,,
2024,9.0,Virginia Tech,Georgia Tech,28.671,28.287,0.57,0.43,Virginia Tech - 0.38,O/U: 56.96,,,,,,,,
2024,9.0,Western Michigan,Kent State,31.281,28.681,0.73,0.27,Western Michigan - 2.60,O/U: 59.96,,,,,,,,
2024,9.0,Wisconsin,Penn State,11.703,28.201,0.0,1.0,Penn State - 16.50,O/U: 39.90,,,,,,,,
2024,9.0,Wyoming,Utah State,30.834,30.427,0.57,0.43,Wyoming - 0.41,O/U: 61.26,,,,,,,,
2024,10.0,Akron,Buffalo,17.389,25.376,0.04,0.96,Buffalo - 7.99,O/U: 42.76,,,,,,,,
2024,10.0,Appalachian State,Old Dominion,35.249,27.647,0.96,0.04,Appalachian State - 7.60,O/U: 62.90,,,,,,,,
2024,10.0,Arkansas,Ole Miss,27.312,35.793,0.03,0.97,Ole Miss - 8.48,O/U: 63.11,,,,,,,,
2024,10.0,Army,Air Force,16.804,27.574,0.01,0.99,Air Force - 10.77,O/U: 44.38,,,,,,,,
2024,10.0,Auburn,Vanderbilt,35.454,20.303,1.0,0.0,Auburn - 15.15,O/U: 55.76,,,,,,,,
2024,10.0,Baylor,TCU,27.476,35.594,0.04,0.96,TCU - 8.12,O/U: 63.07,,,,,,,,
2024,10.0,Boise State,San Diego State,33.977,21.766,1.0,0.01,Boise State - 12.21,O/U: 55.74,,,,,,,,
2024,10.0,Charlotte,Tulane,17.007,34.682,0.0,1.0,Tulane - 17.67,O/U: 51.69,,,,,,,,
2024,10.0,Clemson,Louisville,25.385,22.969,0.73,0.27,Clemson - 2.42,O/U: 48.35,,,,,,,,
2024,10.0,Connecticut,Georgia State,21.971,31.344,0.02,0.98,Georgia State - 9.37,O/U: 53.31,,,,,,,,
2024,10.0,Eastern Michigan,Toledo,17.796,28.932,0.01,0.99,Toledo - 11.14,O/U: 46.73,,,,,,,,
2024,10.0,Florida Atlantic,South Florida,32.625,31.308,0.65,0.35,Florida Atlantic - 1.32,O/U: 63.93,,,,,,,,
2024,10.0,Florida International,New Mexico State,24.269,37.195,0.0,1.0,New Mexico State - 12.93,O/U: 61.46,,,,,,,,
2024,10.0,Florida State,North Carolina,40.439,23.357,1.0,0.0,Florida State - 17.08,O/U: 63.80,,,,,,,,
2024,10.0,Fresno State,Hawai'i,37.475,25.635,0.99,0.01,Fresno State - 11.84,O/U: 63.11,,,,,,,,
2024,10.0,Georgia,Florida,41.032,18.669,1.0,0.0,Georgia - 22.36,O/U: 59.70,,,,,,,,
2024,10.0,Houston,Kansas State,22.23,39.186,0.0,1.0,Kansas State - 16.96,O/U: 61.42,,,,,,,,
2024,10.0,Illinois,Minnesota,23.385,23.857,0.42,0.58,Minnesota - 0.47,O/U: 47.24,,,,,,,,
2024,10.0,Iowa,Wisconsin,12.536,12.492,0.47,0.53,Iowa - 0.04,O/U: 25.03,,,,,,,,
2024,10.0,Iowa State,Texas Tech,24.295,24.968,0.42,0.58,Texas Tech - 0.67,O/U: 49.26,,,,,,,,
2024,10.0,Liberty,Jacksonville State,32.065,29.684,0.72,0.28,Liberty - 2.38,O/U: 61.75,,,,,,,,
2024,10.0,Marshall,Louisiana Monroe,31.867,23.744,0.97,0.03,Marshall - 8.12,O/U: 55.61,,,,,,,,
2024,10.0,Miami,Duke,31.142,27.658,0.79,0.21,Miami - 3.48,O/U: 58.80,,,,,,,,
2024,10.0,Michigan,Oregon,27.12,30.235,0.23,0.77,Oregon - 3.11,O/U: 57.35,,,,,,,,
2024,10.0,Michigan State,Indiana,24.709,25.272,0.41,0.59,Indiana - 0.56,O/U: 49.98,,,,,,,,
2024,10.0,Mississippi State,UMass,38.418,21.428,1.0,0.0,Mississippi State - 16.99,O/U: 59.85,,,,,,,,
2024,10.0,NC State,Stanford,30.157,20.575,0.98,0.02,NC State - 9.58,O/U: 50.73,,,,,,,,
2024,10.0,Nebraska,UCLA,22.305,24.799,0.27,0.73,UCLA - 2.49,O/U: 47.10,,,,,,,,
2024,10.0,Nevada,Colorado State,26.241,32.363,0.09,0.91,Colorado State - 6.12,O/U: 58.60,,,,,,,,
2024,10.0,New Mexico,Wyoming,22.016,32.103,0.02,0.98,Wyoming - 10.09,O/U: 54.12,,,,,,,,
2024,10.0,Oklahoma State,Arizona State,35.918,26.577,0.98,0.02,Oklahoma State - 9.34,O/U: 62.50,,,,,,,,
2024,10.0,Penn State,Ohio State,21.867,24.207,0.29,0.71,Ohio State - 2.34,O/U: 46.07,,,,,,,,
2024,10.0,Purdue,Northwestern,26.59,28.401,0.32,0.68,Northwestern - 1.81,O/U: 54.99,,,,,,,,
2024,10.0,Rice,Navy,25.81,24.993,0.6,0.4,Rice - 0.82,O/U: 50.80,,,,,,,,
2024,10.0,SMU,Pittsburgh,30.465,21.372,0.98,0.02,SMU - 9.09,O/U: 51.84,,,,,,,,
2024,10.0,Sam Houston State,Louisiana Tech,30.954,32.443,0.34,0.66,Louisiana Tech - 1.49,O/U: 63.40,,,,,,,,
2024,10.0,South Alabama,Georgia Southern,32.028,29.556,0.74,0.27,South Alabama - 2.47,O/U: 61.58,,,,,,,,
2024,10.0,South Carolina,Texas A&M,24.133,30.581,0.07,0.93,Texas A&M - 6.45,O/U: 54.71,,,,,,,,
2024,10.0,Syracuse,Virginia Tech,27.074,29.932,0.24,0.76,Virginia Tech - 2.86,O/U: 57.01,,,,,,,,
2024,10.0,Tennessee,Kentucky,34.402,20.186,1.0,0.0,Tennessee - 14.22,O/U: 54.59,,,,,,,,
2024,10.0,Texas State,Louisiana,32.572,35.509,0.24,0.76,Louisiana - 2.94,O/U: 68.08,,,,,,,,
2024,10.0,Troy,Coastal Carolina,32.306,24.893,0.95,0.05,Troy - 7.41,O/U: 57.20,,,,,,,,
2024,10.0,UAB,Tulsa,35.34,37.159,0.32,0.68,Tulsa - 1.82,O/U: 72.50,,,,,,,,
2024,10.0,UCF,Arizona,35.018,35.101,0.45,0.55,Arizona - 0.08,O/U: 70.12,,,,,,,,
2024,10.0,UT San Antonio,Memphis,34.939,32.837,0.69,0.31,UT San Antonio - 2.10,O/U: 67.78,,,,,,,,
2024,10.0,UTEP,Middle Tennessee,23.646,30.388,0.07,0.94,Middle Tennessee - 6.74,O/U: 54.03,,,,,,,,
2024,10.0,Washington,USC,36.339,35.158,0.64,0.36,Washington - 1.18,O/U: 71.50,,,,,,,,
2024,11.0,Air Force,Fresno State,25.209,27.265,0.3,0.7,Fresno State - 2.06,O/U: 52.47,,,,,,,,
2024,11.0,Arizona State,UCF,27.128,35.177,0.04,0.96,UCF - 8.05,O/U: 62.31,,,,,,,,
2024,11.0,Ball State,Miami (OH),15.421,28.075,0.0,1.0,Miami (OH) - 12.65,O/U: 43.50,,,,,,,,
2024,11.0,Boise State,Nevada,40.739,20.851,1.0,0.0,Boise State - 19.89,O/U: 61.59,,,,,,,,
2024,11.0,Boston College,Syracuse,26.571,29.97,0.21,0.79,Syracuse - 3.40,O/U: 56.54,,,,,,,,
2024,11.0,Central Michigan,Bowling Green,22.719,31.791,0.02,0.98,Bowling Green - 9.07,O/U: 54.51,,,,,,,,
2024,11.0,Cincinnati,West Virginia,29.016,35.213,0.08,0.93,West Virginia - 6.20,O/U: 64.23,,,,,,,,
2024,11.0,Coastal Carolina,Appalachian State,28.059,33.56,0.11,0.89,Appalachian State - 5.50,O/U: 61.62,,,,,,,,
2024,11.0,East Carolina,Florida Atlantic,25.581,27.01,0.35,0.65,Florida Atlantic - 1.43,O/U: 52.59,,,,,,,,
2024,11.0,Georgia Tech,Miami,28.104,32.733,0.15,0.85,Miami - 4.63,O/U: 60.84,,,,,,,,
2024,11.0,Hawai'i,UNLV,27.494,38.026,0.01,0.99,UNLV - 10.53,O/U: 65.52,,,,,,,,
2024,11.0,Indiana,Michigan,11.915,36.952,0.0,1.0,Michigan - 25.04,O/U: 48.87,,,,,,,,
2024,11.0,James Madison,Georgia State,38.375,24.428,1.0,0.0,James Madison - 13.95,O/U: 62.80,,,,,,,,
2024,11.0,Kansas,Iowa State,33.504,26.186,0.95,0.05,Kansas - 7.32,O/U: 59.69,,,,,,,,
2024,11.0,Kent State,Ohio,19.36,33.146,0.0,1.0,Ohio - 13.79,O/U: 52.51,,,,,,,,
2024,11.0,LSU,Alabama,30.423,35.514,0.12,0.89,Alabama - 5.09,O/U: 65.94,,,,,,,,
2024,11.0,Louisiana,Arkansas State,36.204,33.596,0.73,0.27,Louisiana - 2.61,O/U: 69.80,,,,,,,,
2024,11.0,Louisiana Monroe,Texas State,23.565,35.901,0.0,1.0,Texas State - 12.34,O/U: 59.47,,,,,,,,
2024,11.0,Louisiana Tech,Jacksonville State,22.792,37.682,0.0,1.0,Jacksonville State - 14.89,O/U: 60.47,,,,,,,,
2024,11.0,Memphis,Rice,38.935,31.855,0.95,0.05,Memphis - 7.08,O/U: 70.79,,,,,,,,
2024,11.0,Middle Tennessee,Liberty,26.256,36.398,0.01,0.99,Liberty - 10.14,O/U: 62.65,,,,,,,,
2024,11.0,Missouri,Oklahoma,31.8,30.997,0.61,0.39,Missouri - 0.80,O/U: 62.80,,,,,,,,
2024,11.0,NC State,Duke,26.915,22.716,0.84,0.16,NC State - 4.20,O/U: 49.63,,,,,,,,
2024,11.0,New Mexico State,Western Kentucky,27.89,34.565,0.07,0.93,Western Kentucky - 6.67,O/U: 62.46,,,,,,,,
2024,11.0,North Texas,Army,31.681,31.974,0.44,0.56,Army - 0.29,O/U: 63.66,,,,,,,,
2024,11.0,Notre Dame,Florida State,28.355,24.753,0.81,0.19,Notre Dame - 3.60,O/U: 53.11,,,,,,,,
2024,11.0,Ohio State,Purdue,38.879,14.507,1.0,0.0,Ohio State - 24.37,O/U: 53.39,,,,,,,,
2024,11.0,Ole Miss,Georgia,24.087,38.451,0.0,1.0,Georgia - 14.36,O/U: 62.54,,,,,,,,
2024,11.0,Oregon,Maryland,43.778,20.54,1.0,0.0,Oregon - 23.24,O/U: 64.32,,,,,,,,
2024,11.0,Oregon State,San Jose State,37.533,24.358,1.0,0.0,Oregon State - 13.17,O/U: 61.89,,,,,,,,
2024,11.0,Penn State,Washington,32.477,19.104,1.0,0.0,Penn State - 13.37,O/U: 51.58,,,,,,,,
2024,11.0,Pittsburgh,Virginia,25.792,23.045,0.76,0.24,Pittsburgh - 2.75,O/U: 48.84,,,,,,,,
2024,11.0,Rutgers,Minnesota,20.015,21.85,0.32,0.68,Minnesota - 1.84,O/U: 41.87,,,,,,,,
2024,11.0,San Diego State,New Mexico,30.437,26.27,0.83,0.17,San Diego State - 4.17,O/U: 56.71,,,,,,,,
2024,11.0,South Florida,Navy,29.626,28.192,0.64,0.36,South Florida - 1.43,O/U: 57.82,,,,,,,,
2024,11.0,Southern Mississippi,Marshall,23.538,29.749,0.08,0.92,Marshall - 6.21,O/U: 53.29,,,,,,,,
